,ITEM,BTOS (Heirarchy order),BTOS-4D
1544,1958,502,P
1545,1959,502,P
1546,1960,502,P
1547,1963,502,P
1548,1964,502,P
1549,1965,502,P
1550,1966,502,P
1551,1969,502,P
1552,1970,502,P
1553,1971,502,P
1554,1972,502,P
1555,1973,502,P
1556,1974,502,P
1557,1975,502,P
1558,1976,502,P
1559,1977,502,P
1560,1978,502,P
1561,1981,502,P
1562,1982,502,P
1563,1983,502,P
1564,1984,502,P
1565,1985,502,P
1566,1986,502,P
1567,1987,502,P
1568,1988,502,P
1569,1989,502,P
1570,1990,502,P
1571,1991,502,P
1572,1992,502,P
1573,1993,502,P
1574,1994,502,P
1575,1995,502,P
1576,1996,502,P
1577,1997,502,P
1578,1998,502,P
1579,2001,502,P
1580,2002,502,P
1581,2003,502,P
1582,2004,502,P
1583,2005,502,P
1584,2006,502,P
1585,2007,502,P
1586,2008,502,P
1587,2009,502,P
1588,2010,502,P
1589,2011,502,P
1590,2012,502,P
1591,2013,502,P
1592,2014,502,P
1593,2015,502,P
1594,2016,502,P
1595,2017,502,P
1596,2018,502,P
1597,2019,502,P
1598,2020,502,P
1599,2021,502,P
1600,2022,502,P
1601,2023,502,P
1602,2024,502,P
1603,2025,502,P
1604,2026,502,P
1605,2027,502,P
1606,2028,502,P
1607,2029,502,P
1608,2030,502,P
1609,2031,502,P
1610,2032,502,P
1611,2033,502,P
1612,2034,502,P
1613,2037,502,P
1614,2038,502,P
1615,2039,502,P
1616,2040,502,P
1617,2041,502,P
1618,2042,502,P
1619,2043,502,P
1620,2044,502,P
1621,2048,502,P
1622,2049,502,P
1623,2051,502,P
1624,2052,502,P
1625,2053,502,P
1626,2054,502,P
1627,2055,502,P
1628,2056,502,P
1629,2057,502,P
1630,2058,502,P
1631,2059,502,P
1632,2060,502,P
1633,2061,502,P
1634,2062,502,P
1635,2063,502,P
1636,2064,502,P
1637,2065,502,P
1638,2066,502,P
1639,2067,502,P
1640,2068,502,P
1641,2069,502,P
1642,2070,502,P
1643,2071,502,P
1644,2072,502,P
1645,2073,502,P
1646,2074,502,P
1647,2075,502,P
1648,2076,502,P
1649,2081,502,P
1650,2082,502,P
1651,2083,502,P
1652,2084,502,P
1653,2085,502,P
1654,2086,502,P
1655,2087,502,P
1656,2088,502,P
1657,2089,502,P
1658,2090,502,P
1659,2091,502,P
1660,2092,502,P
1661,2093,502,P
1662,2094,502,P
1663,2096,502,P
1664,2097,502,P
1665,2098,502,P
1666,2099,502,P
1667,2100,103,G
1668,2101,502,P
1669,2102,502,P
1670,2103,502,P
1671,2104,502,P
1672,2105,502,P
1673,2106,502,P
1674,2107,502,P
1675,2108,502,P
1676,2109,502,P
1677,2110,502,P
1678,2111,502,P
1679,2112,502,P
1680,2113,502,P
1681,2114,502,P
1682,2115,502,P
1683,2116,502,P
1684,2117,502,P
1685,2118,502,P
1686,2119,502,P
1687,2120,502,P
1688,2122,103,G
1689,2123,502,P
1690,2124,502,P
1691,2125,103,G
1692,2126,103,G
1693,2127,502,P
1694,2128,502,P
1695,2129,502,P
1696,2130,502,P
1697,2131,502,P
1698,2132,502,P
1699,2133,502,P
1700,2134,502,P
1701,2135,502,P
1702,2136,502,P
1703,2137,103,G
1704,2138,103,G
1705,2139,502,P
1706,2140,502,P
1707,2141,502,P
1708,2142,502,P
1709,2143,103,G
1710,2145,502,P
1711,2146,502,P
1712,2147,103,G
1713,2148,502,P
1714,2149,502,P
1715,2151,502,P
1716,2152,502,P
1717,2153,502,P
1718,2154,502,P
1719,2155,502,P
1720,2156,502,P
1721,2157,502,P
1722,2158,502,P
1723,2159,502,P
1724,2160,502,P
1725,2161,502,P
1726,2162,502,P
1727,2163,502,P
1728,2164,502,P
1729,2165,502,P
1730,2166,502,P
1731,2167,502,P
1732,2168,502,P
1733,2169,502,P
1734,2170,502,P
1735,2171,502,P
1736,2172,502,P
1737,2173,502,P
1738,2174,502,P
1739,2175,502,P
1740,2176,502,P
1741,2177,502,P
1742,2178,502,P
1743,2179,103,G
1744,2181,502,P
1745,2182,502,P
1746,2183,502,P
1747,2184,502,P
1748,2185,502,P
1749,2186,502,P
1750,2187,502,P
1751,2188,502,P
1752,2189,502,P
1753,2190,502,P
1754,2191,502,P
1755,2192,502,P
1756,2195,103,G
1757,2199,103,G
1758,2201,502,P
1759,2202,502,P
1760,2203,502,P
1761,2204,502,P
1762,2205,502,P
1763,2206,502,P
1764,2207,502,P
1765,2208,502,P
1766,2209,502,P
1767,2210,502,P
1768,2211,502,P
1769,2212,502,P
1770,2213,502,P
1771,2214,502,P
1772,2215,502,P
1773,2216,502,P
1774,2217,502,P
1775,2218,502,P
1776,2219,502,P
1777,2220,103,G
1778,2221,502,P
1779,2222,502,P
1780,2223,502,P
1781,2224,502,P
1782,2225,502,P
1783,2226,502,P
1784,2227,502,P
1785,2228,502,P
1786,2229,502,P
1787,2230,502,P
1788,2231,502,P
1789,2232,502,P
1790,2235,502,P
1791,2236,502,P
1792,2239,502,P
1793,2240,502,P
1794,2241,502,P
1795,2242,502,P
1796,2245,502,P
1797,2246,502,P
1798,2247,502,P
1799,2248,502,P
1800,2249,502,P
1801,2250,502,P
1802,2251,502,P
1803,2252,502,P
1804,2253,502,P
1805,2254,502,P
1806,2255,502,P
1807,2256,502,P
1808,2257,502,P
1809,2258,502,P
1810,2259,502,P
1811,2260,502,P
1812,2261,502,P
1813,2262,502,P
1814,2263,502,P
1815,2264,502,P
1816,2265,502,P
1817,2266,502,P
1818,2267,502,P
1819,2268,502,P
1820,2269,502,P
1821,2270,502,P
1822,2271,502,P
1823,2272,502,P
1824,2273,502,P
1825,2274,502,P
1826,2275,502,P
1827,2276,502,P
1828,2277,502,P
1829,2278,502,P
1830,2279,502,P
1831,2280,502,P
1832,2281,502,P
1833,2282,502,P
1834,2283,502,P
1835,2284,502,P
1836,2285,502,P
1837,2286,502,P
1838,2287,502,P
1839,2288,502,P
1840,2289,502,P
1841,2290,502,P
1842,2291,502,P
1843,2292,502,P
1844,2293,502,P
1845,2294,502,P
1846,2295,502,P
1847,2296,502,P
1848,2297,502,P
1849,2298,502,P
1850,2299,502,P
1851,2300,502,P
1852,2301,502,P
1853,2302,502,P
1854,2303,502,P
1855,2304,502,P
1856,2305,502,P
1857,2306,502,P
1858,2307,502,P
1859,2308,502,P
1860,2310,502,P
1861,2312,502,P
1862,2313,502,P
1863,2314,502,P
1864,2315,502,P
1865,2316,502,P
1866,2317,502,P
1867,2318,502,P
1868,2319,502,P
1869,2320,502,P
1870,2321,502,P
1871,2322,502,P
1872,2323,502,P
1873,2324,502,P
1874,2325,502,P
1875,2326,502,P
1876,2327,502,P
1877,2328,502,P
1878,2329,502,P
1879,2330,502,P
1880,2331,502,P
1881,2332,502,P
1882,2333,502,P
1883,2334,502,P
1884,2335,502,P
1885,2336,502,P
1886,2337,502,P
1887,2338,502,P
1888,2339,502,P
1889,2340,502,P
1890,2341,502,P
1891,2342,502,P
1892,2343,502,P
1893,2344,502,P
1894,2346,502,P
1895,2348,502,P
1896,2349,502,P
1897,2350,502,P
1898,2351,502,P
1899,2352,502,P
1900,2355,502,P
1901,2356,502,P
1902,2357,502,P
1903,2360,502,P
1904,2361,502,P
1905,2362,502,P
1906,2363,502,P
1907,2364,502,P
1908,2365,502,P
1909,2366,502,P
1910,2369,502,P
1911,2370,502,P
1912,2371,502,P
1913,2372,502,P
1914,2373,502,P
1915,2374,502,P
1916,2377,502,P
1917,2378,502,P
1918,2379,502,P
1919,2380,502,P
1920,2382,502,P
1921,2384,502,P
1922,2385,502,P
1923,2387,502,P
1924,2388,502,P
1925,2389,502,P
1926,2390,502,P
1927,2391,502,P
1928,2392,502,P
1929,2393,502,P
1930,2394,502,P
1931,2395,502,P
1932,2396,502,P
1933,2397,502,P
1934,2398,502,P
1935,2399,502,P
1936,2400,600,I
1937,2401,600,I
1938,2402,600,I
1939,2403,600,I
1940,2404,600,I
1941,2405,600,I
1942,2406,600,I
1943,2407,600,I
1944,2408,600,I
1945,2409,600,I
1946,2410,600,I
1947,2411,600,I
1948,2412,600,I
1949,2413,600,I
1950,2414,600,I
1951,2415,600,I
1952,2416,600,I
1953,2417,600,I
1954,2418,600,I
1955,2419,600,I
1956,2420,600,I
1957,2421,600,I
1958,2422,600,I
1959,2423,600,I
1960,2424,600,I
1961,2425,600,I
1962,2426,600,I
1963,2427,600,I
1964,2428,600,I
1965,2429,600,I
1966,2430,600,I
1967,2431,600,I
1968,2432,600,I
1969,2433,600,I
1970,2434,600,I
1971,2435,600,I
1972,2436,600,I
1973,2437,600,I
1974,2438,600,I
1975,2439,600,I
1976,2440,600,I
1977,2441,600,I
1978,2442,600,I
1979,2443,600,I
1980,2444,600,I
1981,2445,600,I
1982,2446,600,I
1983,2447,600,I
1984,2448,600,I
1985,2449,600,I
1986,2450,600,I
1987,2451,600,I
1988,2452,600,I
1989,2453,600,I
1990,2454,600,I
1991,2455,600,I
1992,2458,600,I
1993,2459,600,I
1994,2460,600,I
1995,2497,101,G
1996,2501,101,G
1997,2502,600,I
1998,2503,101,G
1999,2504,101,G
2000,2505,600,I
2001,2506,101,G
2002,2507,101,G
2003,2508,600,I
2004,2509,101,G
2005,2512,600,I
2006,2516,600,I
2007,2517,101,D
2008,2518,101,D
2009,2520,600,I
2010,2521,101,D
2011,2522,101,D
2012,2524,600,I
2013,2525,101,D
2014,2526,101,D
2015,2528,600,I
2016,2532,600,I
2017,2537,600,I
2018,2539,600,I
2019,2541,600,I
2020,2543,600,I
2021,2545,600,I
2022,2546,101,G
2023,2547,101,G
2024,2548,600,I
2025,2551,600,I
2026,2552,101,G
2027,2553,101,G
2028,2554,600,I
2029,2557,600,I
2030,2558,101,G
2031,2559,101,G
2032,2560,600,I
2033,2563,600,I
2034,2566,600,I
2035,2569,600,I
2036,2573,600,I
2037,2574,101,G
2038,2575,101,G
2039,2576,600,I
2040,2577,101,G
2041,2578,101,G
2042,2579,600,I
2043,2581,600,I
2044,2583,600,I
2045,2585,600,I
2046,2587,600,I
2047,2589,600,I
2048,2590,600,I
2049,2591,600,I
2050,2593,600,I
2051,2595,600,I
2052,2597,600,I
2053,2598,103,G
2054,2599,600,I
2055,2600,103,G
2056,2601,600,I
2057,2603,103,G
2058,2604,600,I
2059,2606,103,G
2060,2607,600,I
2061,2609,600,I
2062,2610,103,G
2063,2611,600,I
2064,2613,103,G
2065,2614,600,I
2066,2616,103,G
2067,2617,600,I
2068,2620,103,D
2069,2621,600,I
2070,2622,103,D
2071,2624,103,D
2072,2625,600,I
2073,2627,600,I
2074,2630,600,I
2075,2631,103,D
2076,2633,103,D
2077,2634,600,I
2078,2635,103,D
2079,2638,600,I
2080,2642,600,I
2081,2646,600,I
2082,2655,600,I
2083,2656,600,I
2084,2657,600,I
2085,2664,103,G
2086,2665,600,I
2087,2666,103,G
2088,2668,103,G
2089,2672,600,I
2090,2673,103,G
2091,2675,103,G
2092,2676,600,I
2093,2677,103,G
2094,2678,600,I
2095,2681,600,I
2096,2687,600,I
2097,2690,600,I
2098,2694,600,I
2099,2697,600,I
2100,2699,600,I
2101,2700,102,G
2102,2701,102,G
2103,2702,102,G
2104,2703,600,I
2105,2704,103,G
2106,2705,103,G
2107,2706,600,I
2108,2707,103,G
2109,2708,103,G
2110,2709,600,I
2111,2710,102,G
2112,2711,600,I
2113,2712,102,G
2114,2713,102,G
2115,2714,600,I
2116,2715,102,G
2117,2716,600,I
2118,2717,102,G
2119,2718,600,I
2120,2719,102,G
2121,2720,600,I
2122,2721,103,G
2123,2722,600,I
2124,2723,103,G
2125,2724,600,I
2126,2725,103,G
2127,2726,600,I
2128,2727,103,G
2129,2728,600,I
2130,2730,600,I
2131,2732,600,I
2132,2734,600,I
2133,2736,600,I
2134,2738,600,I
2135,2740,600,I
2136,2742,600,I
2137,2744,600,I
2138,2746,600,I
2139,2748,600,I
2140,2750,600,I
2141,2751,600,I
2142,2752,600,I
2143,2754,600,I
2144,2756,600,I
2145,2758,600,I
2146,2760,600,I
2147,2762,600,I
2148,2764,600,I
2149,2766,600,I
2150,2768,600,I
2151,2770,600,I
2152,2772,600,I
2153,2773,600,I
2154,2774,600,I
2155,2775,600,I
2156,2776,600,I
2157,2778,600,I
2158,2780,600,I
2159,2782,600,I
2160,2784,600,I
2161,2786,600,I
2162,2788,600,I
2163,2790,600,I
2164,2792,600,I
2165,2794,600,I
2166,2796,600,I
2167,2798,600,I
2168,2799,200,E
2169,2800,600,I
2170,2801,200,E
2171,2802,600,I
2172,2804,600,I
2173,2805,600,I
2174,2806,200,E
2175,2807,600,I
2176,2811,600,I
2177,2813,600,I
2178,2814,200,E
2179,2815,600,I
2180,2817,600,I
2181,2819,600,I
2182,2820,200,E
2183,2823,600,I
2184,2824,200,E
2185,2825,600,I
2186,2827,600,I
2187,2831,600,I
2188,2832,200,E
2189,2833,600,I
2190,2834,600,I
2191,2837,600,I
2192,2839,600,I
2193,2840,200,E
2194,2841,600,I
2195,2843,600,I
2196,2844,600,I
2197,2845,600,I
2198,2847,600,I
2199,2848,600,I
2200,2849,600,I
2201,2851,600,I
2202,2852,600,I
2203,2853,600,I
2204,2855,600,I
2205,2857,600,I
2206,2859,600,I
2207,2861,1000,T
2208,2863,1000,T
2209,2865,1000,T
2210,2867,1000,T
2211,2869,1000,T
2212,2871,1000,T
2213,2873,1000,T
2214,2875,1000,T
2215,2877,1000,T
2216,2879,1000,T
2217,2881,1000,T
2218,2883,1000,T
2219,2885,1000,T
2220,2887,1000,T
2221,2889,1000,T
2222,2891,1000,T
2223,2893,1000,T
2224,2894,1000,T
2225,2895,1000,T
2226,2896,1000,T
2227,2897,1000,T
2228,2898,1000,T
2229,2899,1000,T
2230,2900,1000,T
2231,2901,1000,T
2232,2902,1000,T
2233,2903,1000,T
2234,2904,1000,T
2235,2905,1000,T
2236,2906,1000,T
2237,2907,1000,T
2238,2908,1000,T
2239,2909,1000,T
2240,2910,1000,T
2241,2911,1000,T
2242,2912,1000,T
2243,2913,1000,T
2244,2914,1000,T
2245,2915,1000,T
2246,2916,1000,T
2247,2917,1000,T
2248,2918,1000,T
2249,2919,1000,T
2250,2920,1000,T
2251,2921,1000,T
2252,2922,1000,T
2253,2923,1000,T
2254,2924,1000,T
2255,2925,1000,T
2256,2926,1000,T
2257,2927,1000,T
2258,2928,1000,T
2259,2929,1000,T
2260,2930,1000,T
2261,2931,1000,T
2262,2932,1000,T
2263,2933,1000,T
2264,2934,1000,T
2265,2935,1000,T
2266,2936,1000,T
2267,2937,1000,T
2268,2938,1000,T
2269,2939,1000,T
2270,2940,1000,T
2271,2941,1000,T
2272,2942,1000,T
2273,2943,1000,T
2274,2944,1000,T
2275,2945,1000,T
2276,2946,200,E
2277,2949,200,E
2278,2951,800,S
2279,2953,800,S
2280,2954,200,E
2281,2955,800,S
2282,2957,800,S
2283,2958,200,E
2284,2960,600,I
2285,2961,600,I
2286,2962,600,I
2287,2963,600,I
2288,2964,600,I
2289,2965,600,I
2290,2966,600,I
2291,2967,600,I
2292,2968,600,I
2293,2969,600,I
2294,2970,600,I
2295,2971,600,I
2296,2972,200,E
2297,2974,200,E
2298,2978,200,E
2299,2980,600,I
2300,2981,600,I
2301,2984,200,E
2302,2988,200,E
2303,2992,200,E
2304,2996,200,E
2305,3000,200,E
2306,3003,200,E
2307,3004,700,S
2308,3005,200,E
2309,3006,700,S
2310,3010,200,E
2311,3012,700,S
2312,3014,200,E
2313,3015,200,E
2314,3016,700,S
2315,3018,200,E
2316,3022,700,S
2317,3023,200,E
2318,3027,700,S
2319,3028,200,E
2320,3032,200,E
2321,3033,700,S
2322,3038,700,S
2323,3039,700,S
2324,3040,200,E
2325,3041,700,S
2326,3044,200,E
2327,3046,700,S
2328,3050,700,S
2329,3051,200,E
2330,3055,200,E
2331,3058,700,S
2332,3059,1100,T
2333,3062,200,E
2334,3063,700,S
2335,3068,1100,T
2336,3069,200,E
2337,3073,700,S
2338,3074,200,E
2339,3078,200,E
2340,3082,700,S
2341,3083,200,E
2342,3087,700,S
2343,3088,200,E
2344,3092,700,S
2345,3093,200,E
2346,3095,1100,T
2347,3098,700,S
2348,3101,700,S
2349,3103,1100,T
2350,3104,700,S
2351,3106,700,S
2352,3110,700,S
2353,3113,700,S
2354,3114,1100,T
2355,3116,700,S
2356,3117,1100,T
2357,3120,700,S
2358,3124,700,S
2359,3128,1100,T
2360,3130,700,S
2361,3134,1100,T
2362,3135,700,S
2363,3142,700,S
2364,3147,1100,T
2365,3148,700,S
2366,3157,700,S
2367,3158,700,S
2368,3159,700,S
2369,3160,700,S
2370,3161,700,S
2371,3162,700,S
2372,3168,700,S
2373,3173,700,S
2374,3175,1100,T
2375,3178,700,S
2376,3183,700,S
2377,3187,1100,T
2378,3194,700,S
2379,3199,700,S
2380,3208,700,S
2381,3213,700,S
2382,3217,700,S
2383,3219,700,S
2384,3220,700,S
2385,3221,700,S
2386,3222,700,S
2387,3223,700,S
2388,3224,700,S
2389,3225,700,S
2390,3226,700,S
2391,3229,1100,T
2392,3230,1100,T
2393,3233,700,S
2394,3237,700,S
2395,3245,1100,T
2396,3247,700,S
2397,3253,700,S
2398,3258,1100,T
2399,3261,700,S
2400,3265,700,S
2401,3268,1100,T
2402,3271,700,S
2403,3276,700,S
2404,3281,700,S
2405,3284,1100,T
2406,3289,700,S
2407,3290,1100,T
2408,3295,700,S
2409,3301,700,S
2410,3306,700,S
2411,3307,700,S
2412,3308,700,S
2413,3310,700,S
2414,3311,700,S
2415,3314,700,S
2416,3315,700,S
2417,3320,700,S
2418,3330,700,S
2419,3331,1100,T
2420,3332,700,S
2421,3338,700,S
2422,3342,700,S
2423,3346,700,S
2424,3347,700,S
2425,3348,700,S
2426,3349,700,S
2427,3350,700,S
2428,3351,700,S
2429,3352,700,S
2430,3356,700,S
2431,3363,700,S
2432,3366,700,S
2433,3371,700,S
2434,3379,700,S
2435,3384,700,S
2436,3386,1100,T
2437,3391,700,S
2438,3393,1100,T
2439,3399,700,S
2440,3400,1100,T
2441,3404,700,S
2442,3407,700,S
2443,3417,700,S
2444,3425,700,S
2445,3427,1100,T
2446,3431,700,S
2447,3437,700,S
2448,3444,700,S
2449,3450,700,S
2450,3455,700,S
2451,3456,1100,T
2452,3459,700,S
2453,3462,1100,T
2454,3465,700,S
2455,3466,1100,T
2456,3468,700,S
2457,3472,700,S
2458,3475,1100,T
2459,3477,700,S
2460,3480,700,S
2461,3483,1100,T
2462,3495,700,S
2463,3496,700,S
2464,3500,1100,T
2465,3505,700,S
2466,3507,1100,T
2467,3509,700,S
2468,3516,700,S
2469,3521,1100,T
2470,3526,700,S
2471,3530,700,S
2472,3532,700,S
2473,3542,700,S
2474,3547,700,S
2475,3555,700,S
2476,3557,700,S
2477,3560,700,S
2478,3563,700,S
2479,3576,700,S
2480,3581,700,S
2481,3591,700,S
2482,3597,700,S
2483,3616,700,S
2484,3618,700,S
2485,3622,700,S
2486,3634,700,S
2487,3638,700,S
2488,3647,700,S
2489,3652,700,S
2490,3654,700,S
2491,3664,700,S
2492,3668,700,S
2493,3673,700,S
2494,3678,700,S
2495,3683,700,S
2496,3698,700,S
2497,3700,700,S
2498,3702,700,S
2499,3707,700,S
2500,3713,700,S
2501,3718,700,S
2502,3719,700,S
2503,3722,700,S
2504,3726,700,S
2505,3727,700,S
2506,3728,700,S
2507,3730,700,S
2508,3734,700,S
2509,3739,700,S
2510,3745,700,S
2511,3750,700,S
2512,3752,700,S
2513,3754,700,S
2514,3759,700,S
2515,3764,700,S
2516,3783,700,S
2517,3789,700,S
2518,3793,700,S
2519,3798,700,S
2520,3818,700,S
2521,3820,700,S
2522,3822,700,S
2523,3825,700,S
2524,3831,700,S
2525,3834,700,S
2526,3847,700,S
2527,3849,700,S
2528,3851,700,S
2529,3853,700,S
2530,3860,700,S
2531,3862,700,S
2532,3864,700,S
2533,3866,700,S
2534,3867,700,S
2535,3868,700,S
2536,3869,700,S
2537,3870,700,S
2538,3875,700,S
2539,3882,700,S
2540,3889,700,S
2541,3891,700,S
2542,3892,700,S
2543,3893,700,S
2544,3894,700,S
2545,3898,700,S
2546,3900,700,S
2547,3902,700,S
2548,3922,700,S
2549,3930,700,S
2550,3937,700,S
2551,3938,700,S
2552,3952,700,S
2553,3976,700,S
2554,3981,700,S
2555,3986,700,S
2556,3988,700,S
2557,4001,103,G
2558,4003,1100,T
2559,4012,700,S
2560,4018,700,S
2561,4038,700,S
2562,4039,700,S
2563,4042,700,S
2564,4043,700,S
2565,4044,700,S
2566,4045,700,S
2567,4046,700,S
2568,4047,700,S
2569,4048,700,S
2570,4052,700,S
2571,4054,700,S
2572,4059,700,S
2573,4065,700,S
2574,4067,700,S
2575,4068,700,S
2576,4070,700,S
2577,4071,700,S
2578,4074,700,S
2579,4080,700,S
2580,4084,700,S
2581,4087,700,S
2582,4093,700,S
2583,4099,700,S
2584,4104,700,S
2585,4109,700,S
2586,4115,700,S
2587,4130,700,S
2588,4131,700,S
2589,4133,700,S
2590,4139,700,S
2591,4141,700,S
2592,4144,700,S
2593,4165,700,S
2594,4173,700,S
2595,4179,700,S
2596,4185,700,S
2597,4191,700,S
2598,4192,700,S
2599,4193,700,S
2600,4194,700,S
2601,4197,700,S
2602,4202,700,S
2603,4209,700,S
2604,4214,700,S
2605,4217,700,S
2606,4218,700,S
2607,4219,700,S
2608,4220,700,S
2609,4222,700,S
2610,4227,700,S
2611,4228,700,S
2612,4229,700,S
2613,4230,700,S
2614,4231,700,S
2615,4233,700,S
2616,4238,700,S
2617,4241,700,S
2618,4242,700,S
2619,4243,700,S
2620,4244,700,S
2621,4245,700,S
2622,4246,700,S
2623,4249,700,S
2624,4251,700,S
2625,4254,700,S
2626,4258,700,S
2627,4262,700,S
2628,4265,700,S
2629,4266,700,S
2630,4269,700,S
2631,4273,700,S
2632,4288,700,S
2633,4293,700,S
2634,4296,700,S
2635,4307,700,S
2636,4313,700,S
2637,4319,700,S
2638,4327,700,S
2639,4338,700,S
2640,4345,700,S
2641,4351,700,S
2642,4354,700,S
2643,4363,700,S
2644,4365,700,S
2645,4366,700,S
2646,4367,700,S
2647,4368,700,S
2648,4380,700,S
2649,4383,700,S
2650,4385,700,S
2651,4386,700,S
2652,4388,700,S
2653,4389,700,S
2654,4394,700,S
2655,4395,700,S
2656,4397,700,S
2657,4398,700,S
2658,4399,700,S
2659,4410,700,S
2660,4411,700,S
2661,4413,700,S
2662,4455,700,S
2663,4467,700,S
2664,4482,700,S
2665,4490,700,S
2666,4492,700,S
2667,4493,700,S
2668,4507,700,S
2669,4509,700,S
2670,4510,700,S
2671,4523,700,S
2672,4527,700,S
2673,4533,700,S
2674,4534,700,S
2675,4535,700,S
2676,4536,700,S
2677,4537,700,S
2678,4544,700,S
2679,4552,700,S
2680,4557,700,S
2681,4568,700,S
2682,4572,700,S
2683,4573,700,S
2684,4574,700,S
2685,4575,700,S
2686,4576,700,S
2687,4578,700,S
2688,4580,700,S
2689,4583,700,S
2690,4584,700,S
2691,4586,700,S
2692,4588,700,S
2693,4590,700,S
2694,4606,700,S
2695,4611,700,S
2696,4617,700,S
2697,4618,700,S
2698,4619,700,S
2699,4620,700,S
2700,4621,700,S
2701,4622,700,S
2702,4623,700,S
2703,4624,700,S
2704,4625,700,S
2705,4626,700,S
2706,4627,700,S
2707,4628,700,S
2708,4629,700,S
2709,4630,700,S
2710,4631,700,S
2711,4632,700,S
2712,4633,700,S
2713,4634,700,S
2714,4636,700,S
2715,4637,700,S
2716,4638,700,S
2717,4639,700,S
2718,4640,700,S
2719,4641,700,S
2720,4642,700,S
2721,4643,700,S
2722,4644,700,S
2723,4645,700,S
2724,4646,700,S
2725,4647,700,S
2726,4648,700,S
2727,4649,700,S
2728,4650,700,S
2729,4651,700,S
2730,4652,700,S
2731,4653,700,S
2732,4654,700,S
2733,4655,700,S
2734,4656,700,S
2735,4657,700,S
2736,4658,700,S
2737,4659,700,S
2738,4660,700,S
2739,4661,700,S
2740,4662,700,S
2741,4663,700,S
2742,4664,700,S
2743,4665,700,S
2744,4666,700,S
2745,4667,700,S
2746,4668,700,S
2747,4669,700,S
2748,4670,700,S
2749,4671,700,S
2750,4672,700,S
2751,4673,700,S
2752,4674,700,S
2753,4675,700,S
2754,4676,700,S
2755,4677,700,S
2756,4678,700,S
2757,4679,700,S
2758,4680,700,S
2759,4681,700,S
2760,4682,700,S
2761,4683,700,S
2762,4684,700,S
2763,4685,700,S
2764,4686,700,S
2765,4687,700,S
2766,4688,700,S
2767,4689,700,S
2768,4690,700,S
2769,4691,700,S
2770,4692,700,S
2771,4693,700,S
2772,4694,700,S
2773,4695,700,S
2774,4696,700,S
2775,4697,700,S
2776,4698,700,S
2777,4699,700,S
2778,4700,700,S
2779,4701,700,S
2780,4702,700,S
2781,4703,700,S
2782,4704,700,S
2783,4705,700,S
2784,4706,700,S
2785,4707,700,S
2786,4708,700,S
2787,4709,700,S
2788,4710,700,S
2789,4711,700,S
2790,4712,700,S
2791,4713,700,S
2792,4714,700,S
2793,4715,700,S
2794,4716,700,S
2795,4717,700,S
2796,4718,700,S
2797,4719,700,S
2798,4720,700,S
2799,4721,700,S
2800,4722,700,S
2801,4723,700,S
2802,4724,700,S
2803,4725,700,S
2804,4726,700,S
2805,4727,700,S
2806,4728,700,S
2807,4729,700,S
2808,4730,700,S
2809,4731,700,S
2810,4732,700,S
2811,4733,700,S
2812,4734,700,S
2813,4735,700,S
2814,4736,700,S
2815,4737,700,S
2816,4738,700,S
2817,4739,700,S
2818,4740,700,S
2819,4741,700,S
2820,4742,700,S
2821,4743,700,S
2822,4744,700,S
2823,4746,700,S
2824,4747,700,S
2825,4748,700,S
2826,4749,700,S
2827,4750,700,S
2828,4751,700,S
2829,4752,700,S
2830,4753,700,S
2831,4754,700,S
2832,4755,700,S
2833,4756,700,S
2834,4757,700,S
2835,4758,700,S
2836,4759,700,S
2837,4760,700,S
2838,4761,700,S
2839,4762,700,S
2840,4763,700,S
2841,4764,700,S
2842,4765,700,S
2843,4766,700,S
2844,4767,700,S
2845,4768,700,S
2846,4769,700,S
2847,4770,700,S
2848,4771,700,S
2849,4772,700,S
2850,4773,700,S
2851,4774,700,S
2852,4775,700,S
2853,4776,700,S
2854,4777,700,S
2855,4778,700,S
2856,4779,700,S
2857,4780,700,S
2858,4781,700,S
2859,4782,700,S
2860,4783,700,S
2861,4784,700,S
2862,4785,700,S
2863,4786,700,S
2864,4787,700,S
2865,4788,700,S
2866,4789,700,S
2867,4790,700,S
2868,4791,700,S
2869,4792,700,S
2870,4793,700,S
2871,4794,700,S
2872,4795,700,S
2873,4796,700,S
2874,4797,700,S
2875,4798,700,S
2876,4799,700,S
2877,4800,700,S
2878,4801,700,S
2879,4802,700,S
2880,4803,700,S
2881,4804,700,S
2882,4805,700,S
2883,4806,700,S
2884,4807,700,S
2885,4808,700,S
2886,4809,700,S
2887,4810,700,S
2888,4811,700,S
2889,4812,700,S
2890,4813,700,S
2891,4814,700,S
2892,4815,700,S
2893,4816,700,S
2894,4817,700,S
2895,4818,700,S
2896,4819,700,S
2897,4820,700,S
2898,4821,700,S
2899,4822,700,S
2900,4823,700,S
2901,4824,700,S
2902,4825,700,S
2903,4826,700,S
2904,4827,700,S
2905,4828,700,S
2906,4829,700,S
2907,4830,700,S
2908,4831,700,S
2909,4832,700,S
2910,4834,700,S
2911,4835,700,S
2912,4836,700,S
2913,4837,700,S
